condensers
100000	4.7p / 0603		MUJ_0805
100090	4.7p / 0805
100100	6p/50V/0603		MUJ_0603
100200	7p / 0805		MUJ_0805
100300	9p /0805		MUJ_0805
100301	22p/0603		MUJ_0603
100400	180p /0805		MUJ_0805
100500	220p /0805 /50V		MUJ_0805	CL21C221JBANNNC 	2310686	220p
100600	680p / 0805		MUJ_0805			680p
100700	1n/0603		MUJ_0603
100800	1n/0805 /35-50V		MUJ_0805	CL21B102KBANNNC 	1759226	1n
100900	1n /1206		MUJ_1206
101000	4n7 / 0805 / 35-50V		MUJ_0805	 CL21C4R7CBANNNC0,0219
101100	10n/0603		MUJ_0603	CL10B103KB8NNNC
101200	10n / 0805		MUJ_0805			10n
101300	10n /1206		MUJ_1206
101400	22n /0805		MUJ_0805
101401	22n /0603		MUJ_0603	CL10B223KB8NNNC	1759109
101500	100n / 0603		MUJ_0603	CL10B104KO8NNNC	1759266	100n
101600	100n / 0805 / 35-50V		MUJ_0805	CL21F104ZBCNNNC	1759266	100n
101700	100n /1206	  	MUJ_1206
101800	150n/0603		MUJ_0603
101900	220n  / 0805		MUJ_0805	CC0805KKX7R9224 	1759269	220n  / 0805
101950	680n/630V Kemet R71PI36804030M
102000	1u/10V/0603		MUJ_0603
102100	1u / 50V / 0805		MUJ_0805	CL21F105ZBFNNNE	1759429	1u / 0805
102200	2u2 /0603/10V		MUJ_0603	CL10A225KP8NNNC 	1759400	2u2
102300	2u2 /0805 / X7		MUJ_0805
102301	2u2 /1206 / 50V		MUJ_1206
102400	10u/25V /0603		MUJ_0603
102500	10u/25V /0805		MUJ_0805		1816832
102600	10u/ 1206 / 50V		MUJ_1206	CL31A106KBHNNNE	1845762	10u/50V / 1206
102700	22u XR7 /10V / 1206		MUJ_1206	1206ZC226KAT2A 	1845762	10u/50V / 1206
102800	10u/16  Tantal 1206		MUJ_1206	TAJA106K016RNJ
102901	47u/1206 / 6.3V  ceramic		TANTAL1206B	TAJA476K006R	1794709	47u/6.3  Tantal 1206
103000	10/35V Tantal   / 10u/25V
103100	47/25V Tantal D low ESR		MUJ_SMT_TANTAL_D	 293D476X9025D2TE3	2450159	100u/16V Tantal D
103200	100u/10V Tantal D
103300	2n7 film	969-5230  / ECHU1H2726X5
103400	100u/35V Panasonic EEEFT1V101AP / Wurth 865 080 545 012		ELYT_SMD_D	EEEFK1V101XP	2408674	100u/35V Panasonic EEEFT1V101AP
103500	220u/35V nízký		ELYT	EEEFPV101XAP 	1868417	100u/35V Panasonic EEEFT1V101AP
103600	100u/35V drátový radiální			RD1V107M6L011BB
103650	EEU-FR1E681LB    -  680u/25V radiální do zapalování
diodes
103800	B340A-13-F		SMD_SMA	B340A-13-F
103900	B540C-13-F		SMD_SMC
104000	BAT54C/SOT23		SOT23_123	BAT54C.215
104050	CD1408-FU1800CT
104100	LED green 1206		MUJ_1206_LED	LL-S150GC-2A 0.81
104101	LTST-C150KGKT (LED GREEN AJS135 SIO OUT)	RS - 692-0871 / LTST-C150KGKT
104200	LED yelow
104300	LED red 1206		MUJ_1206_LED	LL-S150SC-2S
104400	OSTDMC5B61A	tříbarevná
104500	OIS  150 880
104600	 LTST-C230KFKT // 23-11/T7D-CQ2R2QY/2A   /// KPTL-3216YC yelow	yellow LED odspodu
104700	WURTH 156125GS57000 	green LED odspodu vysoce svítivá
104800	 LTST-C230KRKT / KPTL-3216EC red	red LED odspodu
104801	APTR3216SURCK / KPTL-3216EC red jasná	red LED odspodu
104820	WS2812B-Mini / IN-PI33TBTPRPGPB	RGB LED
104850	HAMAMATSU S1133-14	Si PIN photodiode / VTB8441BH
104870	XQEGRN-H2-0000-000000B01CT
104900	SMBJ5V0CA
105000	WURTH 824013 / 824015043
105100	PDZ3.3B,115 / DDZ3V3ASF-7			MM3Z3V3T1G 
105200	SD103AWS-7-F / PMEG4005AEA	AWS je důležité SOD 323		PMEG4005AEA.115
105300	SM15T39CA / SMCJ33CA/TR13		SM15T39	SM15T39CA
connectors
105500	WURTH 61400413321 / EDAC - 690-004-660-023	USB_BV	USB_BV	USBB-BV 	1696538	EDAC - 690-004-660-023
105600	FTSH 6 pin	FTSH6	FTSH6
105700	FTSH 10pin protikus do PCB
105800	WURTH 62101021021 / FTSH-105-01-L-DV / ZL322-2X5P 	FTSH10	FTSH10	ZL322-2X5P 	1667759	FTSH-105-01-L-DV
105900	10033526-N3212MLF	Mini USB		MUSB-G5P 	2112367
105901	 WURTH 651005136421 / MOLEX 500075-1517/MUSB-B5-S-VT-02	Mini USB vertikální	USM Mini vert
106000	2201778-1	uSDHC na AJS103			2345280
106100	24R JANK GSAN TF	Nokia LCD
106150	Molex 5600200220	MOLEX Duraclick vertikal 2	Duraclick 2 vert
106155	Molex 5600200420	MOLEX Duraclick vertikal 4
106200	Molex 5023520200	MOLEX_DURAC_2	MOLEX_DURAC_2	5023520200	2392611	Molex 5023520200
106300	Molex 5023520300	MOLEX_DURAC_3	MOLEX_DURAC_3			Molex 5023520300
106400	Molex 5023520400	MOLEX_DURAC_4	MOLEX_DURAC_4	MX-502352-0400 	MX-502352-0400 	Molex 5023520400
106500	MOLEX 5023520800	MOLEX_DURAC_8	MOLEX_DURAC_8	MX-502352-0800 	MX-502352-0800 	MOLEX 5023520800
106590	Molex 5024430270	MOLEX_CLICK_2
106600	Molex 5024430470	MOLEX_CLICK_4	MOLEX_CLICK_4	MX-502443-0470	MX-502443-0470	Molex 5024430470
106700	Molex 5024430670	MOLEX_CLICK_6	MOLEX_CLICK_6			Molex 5024430670
106800	MOLEX 5024430870	MOLEX_CLICK_8	MOLEX_CLICK_8	MX-502443-0870	MX-502443-0870	MOLEX 5024430870
106850	Molex 5024940270
106900	Molex 5024940470	MOLEX_CLICK_4H	MOLEX_CLICK_4H			Molex 5024940470
107000	Molex 5024940670	MOLEX_CLICK_6H	MOLEX_CLICK_6H			Molex 5024940670
107100	Molex 5024940870	MOLEX_CLICK_8H	MOLEX_CLICK_8H			Molex 5024940870
107200	Molex 5024941270	MOLEX_CLICK_12H	MOLEX_CLICK_12H			Molex 5024941270
107300	Molex 5024431270	MOLEX_CLICK_12	MOLEX_CLICK_12		1617067
107350	Molex 5051100692	MOLEXZIF6	MOLEXZIF6
107400	MOLEX 52892-1233	MOLEXZIF12_MIRR	MOLEXZIF12_MIRR		2361317	MOLEX 52892-1295
107500	MOLEX 54132-3662	ZIF 36	ZIF 36
107600	Molex 502351-0200	duraclickna kabel	duraclick na kabel	MX-502351-0200 
107700	Molex 502351-0400	Domeček na kabel	duraclick na kabel	MX-502351-0400 	2293843
107800	Molex 502351-0800		duraclick na kabel	MX-502351-0800	1715912
107900	Molex 50212-8000	špičky	špičky	MX-50212-8000 	1462542
108000	Molex 502351-0300
10850	Molex 502439-0200
108100	Molex 502439-0400	ClikMate na kabel	ClikMate na kabel	MX-502439-0400 
108200	Molex 502439-0600		ClikMate na kabel
108300	Molex 502439-0800		ClikMate na kabel
108400	Molex 502439-1200		ClikMate na kabel	MX-502439-1200 
108500	Molex 502438-0100	špičky	špičky	MX-502438-0000 	1908588
108550	MOLEX 47080-4001	SATA konektor SMD
108600	Amphenol 20021521-00006	na plochý kabel pitch 05
108700	Micro match 4 pin on cable	AMPHENOL TMM-1-0-04-2/TYCO 7-215083-4 			1865027
108800	Micro match 6 pin on cable	AMPHENOL TMM-1-0-06-2/TYCO 7-215083-6 		TMM-1-0-06-2 	1865028
108900	Micro match 12 pin on cable	AMPHENOL TMM-1-0-12-2/TYCO 8-215083-2 		TMM-1-0-12-2 	1865032
109000	Micro match 16 pin on cable
109100	Micro match 20 pin on cable
109200	WURTH 	na kabel 2pin vrtikální
109240	WURTH 610110249121
109250	WURTH 610110249221
109300	WURTH 662 002 013 322	na kabel 2pin			2113529
109400	WURTH 662 004 013 322 / MC34543	na kabel 4pin	na kabel 4pin		2113531
109500	WURTH 662 001 137 22	špičky	špičky		1641838
109600	ARK550/3   // TB-3.5-P-3P/GY  //    CTB3051/3BK / 691103110003			TB-3.5-P-3P/GY 	3882627
109601	AKZ602/2-3.81-V-GREEN			GME 821-297 / TB-3.5-P-2P/BL
109602	špičky 1 řadé 90° 20 pinů
109603	DS1002-03-1*2131    dutinky precizní 7mm 2 piny
109650	1-725996-2  FASTON
109700	Molex 47309-3351 / Amphenol 10067099-400LF	uSDHC na DBH		473093351	1568093
109800	Micro-match 4 pin  ( .. AMPHENOL TMM-6-L-04 ….690367290476.)	AMPHENOL TMM-6-L-04 /  MULTICOMP 4409SM-04-A-CP / TE Connectivity  7-338069-6	TYCO_FLAT_4	TMM-6-L-04-2 	1865133
109900	Micro-match 6 pin / WURTH 690367290676	AMPHENOL TMM-6-L-06 /  MULTICOMP 4409SM-06-A-CP / TE Connectivity  7-338069-6	TYCO_FLAT_6	TMM-6-L-06-2 	1865135
109910	Micro-match 8 pin / WURTH   690367290876	Mikromatch 8	TYCO_FLAT_8	TMM-6-L-06-2 	1865135
110000	Micro-match 12 pin / WURTH  690367291276	AMPHENOL TMM-6-L-12  / MULTICOMP 4409SM-12-A-CP / TYCO  8-338069-2	TYCO_FLAT_12	TMM-6-L-12-1 	1865138	TYCO  8-338069-2
110100	Micro-match 16 pin
110200	Micro-match 20 pin / W690367292076	AMPHENOL TMM-6-L-20  / MULTICOMP 4409SM-20-A-CP / TYCO  9-338069-0	TYCO_FLAT_20	TMM-6-L-20-2 	1865142	TYCO 9-338069-0
110300	WURTH 662 002 231 822      2 pin vertikální	2 pin do PCB
110400	WURTH 662 102 145 021	2pin 90° do |PCB			2113517
110500	WURTH 662 104 145 021	4pin 90° DO pcb	WURTHWRMPC34SMD		2113519	WURTH 662 104 145 021
110501	WURTH 662 302 131 822	2pin vertikal
110550	WURTH 662 304 131 822
110572	DigiKEy   PD-40 / TME PC-MDJ-402-4P //     CONN JACK FMALE DIN 4POS SOLDER	Power DIN 90° do PCB
110600	CFA-PW30CE221PP-24LF	Patice SFAST
inductors
110700	7427932				7427932
110800	ACH32C-104-T			ACH32C-104-T	1864120
110900	BLM21PG331SN1 / WURTH 742792037		MUJ_0805	BLM21PG331SN1D	1515663	BLM21PG331SN1
111000	DR74-151-R / WURTH 744777215 / 7447773151 / DE0704-150	150uH			1463490 /  2616925
111100	DR74-330-R	33uH
111200	LPS4018-103MRB / WLPN303015M100PB / W 744031100	10uH / 870mA		WLPN303015M100PB		LP2985AIM5-4.5
111300	LQH3NPN2R2NG0L     2.2uH				2345215
111400	LQH3NPN220MG0 / WLPN303015M220PB  / DJNR3015-220 /  WURTH 744 040 322 20	22uH			1875344
111500	MCSD54-220M / WURTH 744 774 122 / DJNR6028-220-S / DJNR6045-220-S	22uH / 1,4A	MCSD54-220M	DJNR6028-220-S 	1864120
111600	MCSD75-220K	22uH
111700	MPZ2012S221AT0 / WURTH 742792022		MUJ_0805		1515663	BLM21PG331SN1
111800	SDR0302-1R0ML	1uH 2,7A
111900	SDR1006-270KL or SDR1006-330KL / DLG-1005-270  / W 744776127	27uH / 1,75A	SDR1006		1828081	SDR1006-270KL
112000	SRN8040-470M	47uH / 1,4A			2061674
112050	SRP6540-5R6 / WURTH 74437349056
112099	SRR1280-150M / W744770115 / DE1209-15	15uH
112100	SRR1280-390M / DE1207-47 / W 744770139 / W 7447709390	47uH / 3,25A		 DE1207-47	2082598RL
112200	SRU8043-100	10u / 3,5A	SRU8043
112300	SRU8043-680Y / 744071680 / DJNR8040-680 / TYS8040680M-10	68u / 1,45A	SRU8043	DJNR8040-680 	1362129	SRU8043-680Y
112305	CBC2518T221M	220uH	CBC2518T221M
112307	WURTH 74404054331
112309	WURTH 74404054681
112308	WURTH 74404054471
112310	SMT75-220uH / WURTH 744775222
112400	VLP8040T-151 /  TYS8040151M-10				2345215
112401	VLP8040T-331M /WURTH 744775233 / 768775233				2345222
112500	WURTH 74402900011 //  74479899111	0.11uH
112600	WURTH 74279225101				2066854
112700	WURTH 744231091	filtr USB			1636469RL
112800	WURTH 7443551151 /WURTH 7443553151  / HCI1365-150		WE_HCA1	HCI1365-150	1636243	WURTH 7443551151
112850	WURTH  760875112	Trafo  zapalování
transistors
113000	Si2356S (PMV40UN2R ) (AO3422)	Místo BSH105	SOT23_123	IRLML2402TRPBF	1758066	BSH105
113100	BC817   SOT-23-3		SOT23_123	 BC817-40	1798081	BC817
113200	BSZ100N06LS3G / FDMC86520L / DMT6010LFG 			BSZ100N06LS3GATMA1	1758066	BSH105
113201	BSZ086P03NS3EG	PMOS 20V 3,7A		BSZ086P03NS3EGATMA 
113202	NVMFD5C462NL / NVMFD5C446NT1G	Dual NMOS
113250	FGD3245G2-F085
113300	SI2319DS-T1-E3		SOT23_123		1838990	SI2319DS-T1-E3
113400	BSC060P03NS3EG		SOG050_8WG244L175		2432709	SI4401BDY
113450	DMP34M4SPS-13DICT-ND	PMOS 30V 70A
113475	SI1553CDL-T1
113500	SI4401BDY / SQ4401EY / DMP4015SSS-13 / AO4425		SOG050_8WG244L175	SI4401BDY-E3 	2300538	SI4401BDY
113600	PHT8N06LT		SOG050_8WG244L175			SI4401BDY
113601	IRLML2502PBF	NMOS 20V 4,2A			9102981
113602	IRLML6402PBF	PMOS 20V 3,7A
resistors
113800	0/0805		MUJ_0805	SMD0805-0R 		0
113900	0/0603		MUJ_0603
114000	0/1206		MUJ_1206	SMD1206-0R 
114100	0.01 / 1206		MUJ_1206	RL1206FR-7W0R01 		0.01 / 1206
114200	0.12/1210		MUJ_1210
114300	0.22 / 1210		MUJ_1210	RL2010JK-070R22 		0.22 / 1210
114400	0.039 / 1210		MUJ_1210
114500	0.56 / 1210		MUJ_1210		1717929	0.56 / 1210
114510	0.75 / 0805		MUJ_0805
114520	1.2 / 1210		MUJ_1210			1.2 / 1210
114530	1R5 /0805		MUJ_0805
114540	3.3/0805		MUJ_0805
114550	4R7 /1210		MUJ_1210
114700	10 /0805		MUJ_0805
114800	10/1206		MUJ_1206		9236643
114900	15 /0805		MUJ_0805
115000	24R9 /0805		MUJ_0805
115100	33/0603		MUJ_0603
115200	33/0805		MUJ_0805	SMD0805-33R-1% 	2446957	33
115300	56/0603		MUJ_0603	CRCW060356R0FKTABC 		56
115400	56/1206		MUJ_0603	SMD1206-56R-1% 	2129545	56
115500	56/0805		MUJ_0805	CRCW080556R0FKTABC		56
115600	75/0805		MUJ_0805	SMD0805-75R-1% 	2447038	75
115700	82/0603		MUJ_0603
115800	120/0603		MUJ_0603
115900	120 / 0805		MUJ_0805	RC0805FR-07120R 	2446878	120
116000	120/1206		MUJ_1206	 RC1206JR-07120RL
116100	220 / 0805		MUJ_0805			220
116200	523/603		MUJ_0603
116300	523 /0805		MUJ_0805
116310	560/0805
116400	680 / 0805		MUJ_0805	SMD0805-680R 		680
116450	750/0805
116500	1k0/0603		MUJ_0603
116600	1k0/0805		MUJ_0603
116700	1k2 / 0805 1%		MUJ_0805	SMD0805-1K2 		1k2
116800	1k/1206		MUJ_1206	1206S4J0102T5E
116900	1k33 / 0805 / 1%		MUJ_0805
116910	1k6/0805		MUJ_0603	CRCW08051K60FKTABC
117000	1k8/0603		MUJ_0603
117100	1k8 / 0805		MUJ_0805			1k8
117150	2k0 /0603		MUJ_0603
117200	2k2/0805		MUJ_0805	SMD0805-2K2-1% 	2129138	2k2
